Name,Producer,CPU,Ram,Type disk,Capacity,Type GPU,VRAM,Size Display,Relu Display,Price
apple macbook pro 13 touchbar (mwp52) (i5 2.0ghz/16gb ram/1tb ssd/13.3inch ips/mac os/xám) (2020),macbook,I5,16,1,1024,0,0,13.3,2560x1600,55034000
laptop gaming vgs imperium (bqc71aubu6000m2s2) (i7 9750h/ 32gb ram/ 1tb ssd/ gtx1660ti 6g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,32,1,1024,1,,15.6,1920x1080,20099500
laptop gaming vgs imperium (bqc71aubu6000m3s3) (i7 9750h/ 64gb ram/ 2tb ssd/ gtx1660ti 6g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,64,1,2048,1,6,15.6,1920x1080,25654500
laptop gaming vgs imperium (bqc71abbu6000m3s3) (i7 9750h/ 64gb ram/ 2tb ssd/ gtx1660ti 6g/15.6 inch fhd ips/?en),gaming,I7,64,1,2048,1,6,15.6,1920x1080,25654500
laptop gaming vgs imperium (bqc71aubu6000m1s1) (i7 9750h/ 16gb ram/ 512gb ssd/ gtx1660ti 6g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,16,1,512,1,6,15.6,1920x1080,36769000
laptop gaming vgs imperium (bqc71abbu6000m2s2) (i7 9750h/ 32gb ram/ 1tb ssd/ gtx1660ti 6g/15.6 inch fhd ips/?en),gaming,I7,32,1,1024,1,,15.6,1920x1080,20099500
laptop gaming vgs imperium (bqc71bubu6000m1s1) (i7 9750h/ 16gb ram/ 512gb ssd/ gtx1660ti 6g/15.6 inch fhd ips/?en),gaming,I7,16,1,512,1,6,15.6,1920x1080,36769000
laptop gaming vgs imperium (bqc71bbbu6000m3s3) (i7 9750h/ 64gb ram/ 2tb ssd/ rtx2070 maxq 8g/15.6 inch fhd ips/?en),gaming,I7,64,1,2048,1,8,15.6,1920x1080,30604500
laptop gaming vgs imperium (bqc71bbbu6000m2s2) (i7 9750h/ 32gb ram/ 1tb ssd/ rtx2070 maxq 8g/15.6 inch fhd ips/?en),gaming,I7,32,1,1024,1,8,15.6,1920x1080,25149500
laptop gaming vgs imperium (bqc71bubu6000m2s2) (i7 9750h/ 32gb ram/ 1tb ssd/ rtx2070 maxq 8g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,32,1,1024,1,8,15.6,1920x1080,25149500
laptop gaming vgs imperium (bqc71bbbu6000m1s1) (i7 9750h/ 16gb ram/ 512gb ssd/ rtx2070 maxq 8g/15.6 inch fhd ips/?en),gaming,I7,16,1,512,1,8,15.6,1920x1080,22829500
laptop gaming vgs imperium (bqc71bubu6000m1s1) (i7 9750h/ 16gb ram/ 512gb ssd/ rtx2070 maxq 8g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,16,1,512,1,8,15.6,1920x1080,22829500
laptop gaming vgs imperium (bqc71bbbu6000m3s3) (i7 9750h/ 64gb ram/ 2tb ssd/ gtx2070 maxq 8g/15.6 inch fhd ips/xám kim lo?i),gaming,I7,64,1,2048,1,8,15.6,1920x1080,30604500
laptop asus gaming rog strix g531gt-hn554t (i7 9750h/8gb ram/512gb ssd/15.6 fhd 144hz/gtx 1650 4gb/win10/?en),asus,I7,8,1,512,1,0,15.6,1920x1080,24494000
laptop asus gaming rog strix g512-ial001t (i7 10750h/8gb ram/512gb ssd/15.6 fhd 144hz/gtx 1650ti 4gb/win10/?en),asus,I7,8,1,512,1,4,15.6,1920x1080,13384500
laptop acer gaming aspire 7 a715-41g-r282 (nh.q8ssv.005) (ryzen 5 3550h/8gb ram/512gb ssd/gtx1650ti 4g ddr6/15.6 inch fhd ips/win10/?en,acer,R5,8,1,512,1,4,15.6,1920x1080,19699000
laptop acer gaming aspire 7 a715-41g-r150 (nh.q8ssv.004) (ryzen 7 3750h/8gb ram/512gb ssd/ gtx1650ti 4g ddr6/15.6 inch fhd ips/win10/?en),acer,R7,8,1,512,1,0,15.6,1920x1080,20804000
laptop lenovo ideapad s145-14iil (81w600cevn) (core i3 1005g1/4gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I3,4,1,512,0,0,14,1920x1080,11314000
microsoft surface book 3 (sls-00001) (core i7/32gb ram/1tb ssd/13.5 c?m ?ng/gtx 1650 4gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,32,1,1024,0,0,13.5,1920x1080,78274000
laptop msi gaming stealth 15m a11sdk (060vn) (i7-1185g7/16gb ram/512gb ssd/gtx1660ti 6g maxq/15.6 inch fhd/win 10/tr?ng) (2020),msi,I7,16,1,512,1,0,15.6,1920x1080,34084000
laptop msi gaming gl65 leopard 10scxk (089vn) (i7-10750h/8gb ram/512gb ssd/gtx 1650 ddr6/15.6 inch fhd 144hz/win 10/?en) (2020),msi,I7,8,1,512,1,0,15.6,1920x1080,24784000
laptop msi modern 14 b11sb (074vn) (i5-1135g7/8gb ram/512gb ssd/mx450 2gb/14 inch fhd/win 10/xanh) (2020),msi,I5,8,1,512,0,0,14,1920x1080,22969000
laptop msi prestige 15 a11scx (210vn) (i7 1185g7/32gb/1tb ssd/1650 max q/15.6uhd 4k/win10/xám),msi,I7,32,1,1024,1,4,15.6,1920x1080,23224500
microsoft surface book 3 (i7 1065g7/16gb ram/256gb ssd/13.5 c?m ?ng/gtx 1650 4gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,16,1,256,0,0,13.5,1920x1080,57569000
microsoft surface book 3 (i7 1065g7/32gb ram/2tb ssd/13.5 c?m ?ng/gtx 1650 4gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,32,1,2048,0,0,13.5,1920x1080,96454000
microsoft surface book 3 (i7 1065g7/16gb ram/256gb ssd/15 c?m ?ng/gtx 1660ti 6gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,16,1,256,0,0,15,1920x1080,66659000
microsoft surface book 3 (i7 1065g7/32gb ram/512gb ssd/15 c?m ?ng/gtx 1660ti 6gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,32,1,512,0,0,15,1920x1080,81304000
microsoft surface book 3 (i7 1065g7/32gb ram/1tb ssd/15 c?m ?ng/gtx 1660ti 6gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,32,1,1024,0,0,15,1920x1080,92414000
microsoft surface book 3 (i7 1065g7/32gb ram/2tb ssd/15 c?m ?ng/gtx 1660ti 6gb/win10/keyboard) (b?o hành t?i hacom),surface,I7,32,1,2048,0,0,15,1920x1080,106049000
laptop dell xps 15 9500 (70221010) (i7 10750h/16gb ram/512gbssd/1650ti 4g/15.6 inch uhd touch/win 10) (2020),dell,I7,16,1,512,1,0,15.6,1920x1080,59834000
laptop dell vostro 5590 (hyxt92) (i5 10210u/8gb ram/256gbssd/mx250 2g/15.6fhd/win10/xám),dell,I5,8,1,256,0,0,15.6,1920x1080,20089000
laptop msi modern 15 a10m (068vn) (i5 10210u /8gb ram/512gb ssd/15.6inch fhd/ win10/xám),msi,I5,8,1,512,0,0,15.6,1920x1080,18374000
laptop msi gaming stealth 15m a11sdk (061vn) (i7-1185g7/16gbram/512gb ssd/gtx1660ti 6g maxq/15.6 inch fhd/win 10/ xám ?en) (2020),msi,I7,16,1,512,1,0,15.6,1920x1080,34084000
laptop msi modern 14 b11m-073vn (i7 1165g7/8gb ram/512gb ssd/14.0inch fhd/ win10/xám) (2020),msi,I7,8,1,512,0,0,14,1920x1080,22059000
laptop asus gaming rog strix g512l-vaz301t (i7 10870h/16gb ram/512gb ssd/15.6 fhd 240hz/rtx 2060 6gb/win10/balo/?en),asus,I7,16,1,512,1,0,15.6,1920x1080,38884000
laptop msi modern 14 b11sb (244vn) (i5-1135g7/8gb ram/512gbssd/mx450 2gb/14 inch fhd/win 10/xám) (2020),msi,I5,8,1,512,1,2,14,1920x1080,22969000
laptop dell vostro 5490d (p116g001v90d) (i5 10210u/8gbram/256gb ssd/mx230 2g/14.0 inch fhd/fp/win10/xám),dell,I5,8,1,256,1,2,14,1920x1080,18674000
laptop lenovo ideapad 5 14ilt05 (82fe000gvn) (core i5 1135g7/8gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I5,8,1,512,0,0,13.3,2560x1600,16969000
apple macbook air 13 (mgna3sa/a) (apple m1/8gb ram/512gb ssd/13.3 inch ips/mac os/b?c) (new),macbook,M1,8,1,512,0,0,13.3,2560x1600,33319000
apple macbook air 13 (mgne3sa/a) (apple m1/8gb ram/512gb ssd/13.3 inch ips/mac os/vàng) (new),macbook,M1,8,1,512,0,0,13.3,2560x1600,33524000
apple macbook pro 13 touchbar (myda2sa/a) (apple m1/8gb ram/256gb ssd/13.3 inch ips/mac os/b?c) (new),macbook,M1,8,1,256,0,0,13.3,2560x1600,34014000
laptop ?? h?a conceptd 3 ezel pro cc314-72p-75eg (nx.c5ksv.001 ) (i7 10750h/16gb ram/1tb ssd/quadro™ t1000/14 inch fhd touch/bút/win10 pro/tr?ng),conceptd,I7,16,1,1024,0,0,14,1920x1080,26259500
laptop ?? h?a conceptd 3 ezel cc314-72g-75sm (nx.c5jsv.002) (i7 10750h/16gb ram/1tb ssd/gtx1650ti 4g/14 inch fhd touch/bút/win10 pro/tr?ng),conceptd,I7,16,1,1024,0,0,14,1920x1080,26259500
laptop ?? h?a conceptd 7 ezel cc715-71-7940 (nx.c5esv.002) (i7 10875h/32gb ram/1tb ssd/rtx2060 6g/15.6 inch uhd 4k touch/bút/win10 pro/tr?ng),conceptd,I7,32,1,1024,0,0,15.6,1920x1080,40399500
laptop ?? h?a conceptd 7 ezel pro cc715-91p-x8cx (nx.c5fsv.001) (xeon w 10885m/32gb ram/2tb ssd/quadro rtx5000 16g/15.6 inch uhd 4k touch/bút/win10 pro/tr?ng),conceptd,W10885M,32,1,2048,0,0,15.6,1920x1080,75749500
laptop lenovo yoga slim 7 14itl05 (82a3004fvn) (i7 1165g7/8gb ram/512gb ssd/14 fhd/win/xanh rêu),lenovo,I7,8,1,512,0,0,14,1920x1080,26499000
laptop hp probook 450 g8 (2h0w5pa) (i7 1165g7/8gb ram/512gb ssd /15.6 fhd/win/b?c),hp,I7,8,1,512,0,0,15.6,1920x1080,25579000
laptop hp probook 450 g8 (2h0w6pa) (i7 1165g7/8gb ram/512gb ssd /15.6 fhd/mx450 2gb/win/b?c),hp,I7,8,1,512,0,0,15.6,1920x1080,27889000
laptop lenovo yoga slim 7i carbon 13itl5 (82ev0016vn) (i5 1135g7/16gb ram/512gb ssd/13.3 qhd/win/tr?ng),lenovo,I5,16,1,512,0,0,13.3,1920x1080,27879000
laptop lenovo yoga s7 carbon 13itl5 (82ev0017vn) (i7 1165g7/16gb ram/1tb ssd/13.3 qhd/win/tr?ng),lenovo,I7,16,1,1024,0,0,13.3,1920x1080,32319000
"laptop asus expertbook p5440fa-bm0553t (i5 8265u/8gb ram/512gb ssd/14"" fhd/fp/win10/xám)",asus,I5,8,1,512,0,0,14,1920x1080,18989000
"laptop asus vivobook s15 s530fn-bq128t (i5 8265u/4gb ram/1tb hdd/15.6"" fhd/mx150 2gb/fp/win 10/vàng)",asus,I5,4,0,1024,1,2,15.6,1920x1080,17174000
laptop dell inspiron n5502a (p102f002) (i7 1165g7 8gbram/512gb ssd/mx330 2g/15.6 inch fhd/win10/b?c),dell,I7,8,1,512,0,0,15.6,1920x1080,25294000
laptop avita liber v14a (ns14a8vnf561-sgb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/xám),avita,I5,8,1,512,0,0,14,1920x1080,16914000
laptop avita liber v14d (ns14d8vnf561-bpb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/h?ng),avita,I5,8,1,512,0,0,14,1920x1080,16914000
laptop avita liber v14e (ns14e8vnf561-flb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/tím),avita,I5,8,1,1024,0,0,14,1920x1080,16914000
laptop avita liber v14f (ns14f8vnf561-abb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/xanh),avita,I5,8,1,512,0,0,14,1920x1080,16914000
laptop dell xps 13 9310 (jgnh61) (i7 1165g7/16gb ram/512gbssd/13.4 inch uhd touch/bút c?m ?ng/win 10/b?c) (2020),dell,I7,16,1,512,0,0,13.4,1920x1080,59534000
laptop lenovo thinkpad e14 (20ta002lva) (i5 1135g7/8gb ram/256gb ssd/14 fhd/dos/?en),lenovo,I5,8,1,256,0,0,14,1920x1080,19499000
laptop dell vostro 5301 (c4vv92) (i5 1135g7 8gb ram/512gbssd/13.3 inch fhd/win10/xám),dell,I5,8,1,512,0,0,13.3,1920x1080,21859000
laptop hp probook 450 g8 (2h0w1pa) (i5 1135g7/8gb ram/256gb ssd /15.6 fhd/mx450 2gb/fp/win/b?c),hp,I5,8,1,256,0,0,15.6,1920x1080,22159000
laptop msi modern 14 b11mo (010vn) (i7 1165g7/8gb ram/512gb ssd/14.0 inch fhd/ win10/xanh),msi,I7,8,1,512,0,0,14,1920x1080,22059000
laptop msi modern 15 a11m (099vn) (i5-1135g7/8gb ram/512gb ssd/15.6 inch fhd/win 10/b?c),msi,I5,8,1,512,0,0,15.6,1920x1080,19029000
laptop msi modern 15 a11m (200vn) (i5-1135g7/8gb ram/512gb ssd/15.6 inch fhd/win 10/xám),msi,I5,8,1,512,0,0,15.6,1920x1080,19029000
laptop lenovo thinkpad e14 gen 2-itu (20ta002nva) (i5 1135g7/8gb ram/512gb ssd/14 fhd/non os/?en),lenovo,I5,8,1,512,0,0,14,1920x1080,20254000
laptop lenovo thinkpad e14 gen 2-itu (20ta002mva) (i7 1165g7/8gb ram/512gb ssd/14 fhd/non os/?en),lenovo,I7,8,1,512,0,0,14,1920x1080,22949000
laptop avita liber v14g (ns14g8vng561-pwb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/tr?ng),avita,I5,8,1,512,0,0,14,1920x1080,16914000
laptop avita liber v14h (ns14h8vng561-urb) (i5 10210u/8gb ram/512gb ssd/14.0 inch fhd/win10/??),avita,I5,8,1,512,0,0,14,1920x1080,16914000
laptop avita liber v14i (ns14i8vnr571-bpb) (i7 10510u/8gb ram/1tb ssd/14.0 inch fhd/win10/h?ng),avita,I7,8,1,1024,0,0,14,1920x1080,21714000
laptop avita liber v14j (ns14j8vnr571-flb) (i7 10510u/8gb ram/1tb ssd/14.0 inch fhd/win10/tím),avita,I7,8,1,1024,0,0,14,1920x1080,21714000
laptop msi modern 14 b11mo-073vn (i7 1165g7/8gb ram/512gb ssd/14.0 inch fhd/ win10/xám,msi,I7,8,1,512,0,0,14,1920x1080,22059000
laptop hp pavilion x360 14-dw1019tu (2h3n7pa) (i7 1165g7/8gb ram/512gb ssd/14 touch fhd/win10/office/bút/vàng),hp,I7,8,1,512,0,0,14,1920x1080,23279000
laptop acer aspire 7 a715-42g-r4st (nh.qaysv.004) (ryzen 5 5500u/8gb ram/256gb ssd/gtx1650 4g/15.6 inch fhd/win 10/?en) (2021),acer,R5,8,1,256,1,0,15.6,1920x1080,19944000
laptop dell vostro 3400 (70234073) (i5 1135g7/8gb ram/256gb ssd/14.0 inch fhd/win10/?en),dell,I5,8,1,256,0,0,14,1920x1080,19199000
laptop msi modern 14 b10mw (482vn) (i3 10110u/8gb ram/256gb ssd/14.0inch fhd/win10/xanh),msi,I3,8,1,256,0,0,13.3,2560x1600,14129000
laptop msi modern 14 b10mw (483vn) (i3 10110u/8gb ram/256gb ssd/14.0inch fhd/win10/xám),msi,I3,8,1,256,0,0,13.3,2560x1600,14129000
laptop msi gaming gf63 thin 9scsr (1057vn) (i5 9300h 8gb ram/512gbssd/gtx1650ti 4g/15.6 inch fhd 144hz/win 10/?en),msi,I5,8,1,512,1,0,15.6,1920x1080,21064000
laptop asus x515ea-ej058t (i5 1135g7/2*4gb ram/512gb ssd/15.6 fhd/win 10/b?c),asus,I5,8,1,512,0,0,15.6,1920x1080,17954000
laptop msi modern 14 b11sb (075vn) (i5-1135g7/8gb ram/512gbssd/mx450 2gb/14 inch fhd/win 10/vàng h?ng),msi,I5,8,1,512,0,0,14,1920x1080,22719000
laptop msi gaming gf63 (10sc-014vn) (i5 10200h/8gb ram/512gbssd/gtx1650 4g/15.6 inch fhd 144hz/win 10/?en),msi,I5,8,1,512,1,4,15.6,1920x1080,20694000
laptop lenovo ideapad 3 14itl6 (82h7003uvn) (core i5 1135g7/8gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I5,8,1,512,0,0,14,1920x1080,17829000
laptop lenovo ideapad 3 14itl6 (82h700dnvn) (core i3 1115g4/8gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I3,8,1,512,0,0,14,1920x1080,14799000
laptop msi creator 15 (a10uet-447vn) (i7 10870h 32gb ram/1tb ssd/rtx3060 6g/15.6 inch fhd touch/win 10/xám),msi,I7,32,1,1024,1,0,15.6,1920x1080,54034000
laptop lenovo ideapad 5 14itl05 (82fe00bfvn) (core i5 1135g7/8gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I5,8,1,512,0,0,13.3,2560x1600,17984000
laptop asus vivobook tm420ua-ec022t (r5 5500u/8gb ram/512gb ssd/14 fhd touch/win10/xoay/?en),asus,R5,8,1,512,0,0,14,1920x1080,18439000
apple macbook air 13 (z125) (apple m1/16gb ram/512gb ssd/13.3 inch ips/mac os/xám),macbook,M1,16,1,512,0,0,13.3,2560x1600,38879000
apple macbook air 13 (z128000br) (apple m1/16gb ram/512gb ssd/13.3 inch ips/mac os/b?c),macbook,M1,16,1,512,0,0,13.3,2560x1600,38879000
apple macbook air 13 (z12b) (apple m1/16gb ram/512gb ssd/13.3 inch ips/mac os/vàng),macbook,M1,16,1,512,0,0,13.3,2560x1600,38879000
laptop acer gaming nitro 5 an515-56-51n4 (nh.qbzsv.002) (i5 11300h/ 8gb ram/ 512gb ssd/ gtx1650 4g/15.6 inch fhd 144hz/win 10) (2021),acer,I5,8,1,512,1,0,15.6,1920x1080,23239000
laptop hp probook 430 g8 (348d6pa) (i5 1135g7/8gb ram/512gb ssd /13.3 fhd/fp/dos/b?c),hp,I5,8,1,512,0,0,13.3,2560x1600,20654000
laptop acer gaming nitro 5 an515-56-79u2 (nh.qbzsv.001) (i7 11370h/ 8gb ram/ 512gb ssd/ gtx1650 4g/15.6 inch fhd 144hz/win 10/?en) (2021),acer,I7,8,1,512,1,0,15.6,1920x1080,12974500
laptop hp probook 430 g8 (2z6t0pa) (i5 1135g7/8gb ram/256gb ssd /13.3 fhd/fp/dos/b?c),hp,I5,8,1,256,0,0,13.3,2560x1600,19749000
laptop hp probook 430 g8 (2h0n6pa) (i5 1135g7/4gb ram/256gb ssd /13.3 fhd/fp/win/b?c),hp,I5,4,1,256,0,0,13.3,2560x1600,19394000
laptop lenovo ideapad 5 14itl05 (82fe00llvn ) (core i5 1135g7/8gb ram/512gb ssd/14 fhd/win10/xám),lenovo,I5,8,1,512,0,0,13.3,2560x1600,19349000
laptop lenovo thinkpad e15  gen 2 (20td0081va (i7 1165g7/8gb ram/512gb ssd/15.6 fhd/dos/?en),lenovo,I7,8,1,512,0,0,15.6,1920x1080,22069000
laptop lenovo thinkpad e15  gen 2 (20td007wva) (i5 1135g7/8gb ram/256gb ssd/15.6 fhd/dos/?en),lenovo,I5,8,1,256,0,0,15.6,1920x1080,19249000
laptop lenovo thinkpad e15  gen 2 (20td0080va) (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/dos/?en),lenovo,I5,8,1,512,0,0,15.6,1920x1080,19749000
laptop dell inspiron 5301 (n3i3016w) (i3 1115g4 8gb ram/256gb ssd/13.3 inch fhd/win10/b?c),dell,I3,8,1,256,0,0,13.3,1920x1080,17159000
laptop acer gaming nitro 5 an515-45-r0b6 (nh.qbcsv.001) (ryzen 7 5800h /8gb ram/512gb ssd/rtx3060 6g/15.6 inch fhd 144hz/win 10/?en) (2021),acer,R7,8,1,512,1,0,15.6,1920x1080,32244000
laptop dell inspiron 5402 (gvcnh1) (i5 1135g7 8gbram/256gb ssd/mx330 2g/14.0 inch fhd/win10/b?c),dell,I5,8,1,256,1,2,14,1920x1080,22809000
laptop dell vostro 5301 (c4vv91) (i5 1135g7 8gb ram/256gbssd/13.3 inch fhd/win10/xám),dell,I5,8,1,256,0,0,13.3,1920x1080,20694000
"microsoft surface pro 7 plus (1na-000011) (i5 1135g7/8gb ram/256gb ssd/12.3""/win10/b?c)(b?o hành t?i hacom)",surface,I5,8,1,256,0,0,12.3,1920x1080,35689000
"microsoft surface pro 7 plus (1na-00026) (i5 1135g7/8gb ram/256gb ssd/12.3""/win10/?en)(b?o hành t?i hacom)",surface,I5,8,1,256,0,0,12.3,1920x1080,35689000
laptop dell latitude 9510 (01mtxt951010610u.02) (i7 10610u/8gb ram/512gb ssd/15.0 inch fhd/win10 pro/xám b?c),dell,I7,8,1,512,0,0,15,1920x1080,51004000
laptop dell latitude 9510 2 in 1 (01mtxt951010610u.01) (i7 10610u/8gb ram/512gb ssd/15.0  inch fhd touch /win10 pro/xám b?c),dell,I7,8,1,512,0,0,15,1920x1080,55034000
laptop dell inspiron 5402 (p130g002n5402a) (i5 1135g7 8gb ram/512gb ssd/14.0 inch fhd/win10/b?c),dell,I5,8,1,512,0,0,14,1920x1080,21464000
laptop dell inspiron 5402 (70243201) (i7 1165g7 8gb ram/512gb ssd/mx330 2g/14.0 inch fhd/win10/b?c),dell,I7,8,1,512,1,2,14,1920x1080,26304000
laptop lenovo thinkpad x1 fold gen 1 (i5 /8gb ram/512gb ssd/13.3 wxga/win pro/?en/5g),lenovo,I5,8,1,512,0,0,13.3,1920x1080,60599000
"microsoft surface pro 7 plus (i5 1135g7/16gb ram/256gb ssd/12.3""/win10/?en)(b?o hành t?i hacom)",surface,I5,16,1,256,0,0,12.3,1920x1080,45449000
"microsoft surface pro 7 plus (i5 1135g7/16gb ram/256gb ssd/12.3""/win10/b?c)(b?o hành t?i hacom)",surface,I5,16,1,256,0,0,12.3,1920x1080,45449000
"microsoft surface pro 7 plus (i7 1165g7/16gb ram/512gb ssd/12.3""/win10/?en)(b?o hành t?i hacom)",surface,I7,16,1,512,0,0,12.3,1920x1080,56799000
"microsoft surface pro 7 plus (i7 1165g7/16gb ram/512gb ssd/12.3""/win10/b?c)(b?o hành t?i hacom)",surface,I5,16,1,512,0,0,12.3,1920x1080,56799000
"microsoft surface pro 7 plus (i7 1165g7/16gb ram/1tb ssd/12.3""/win10/b?c)(b?o hành t?i hacom)",surface,I7,16,1,1024,0,0,12.3,1920x1080,69349000
"microsoft surface pro 7 plus (1s3-00001)(i5 1135g7/8gb ram/256gb ssd/12.3""/win10/b?c/lte)(b?o hành t?i hacom)",surface,I5,8,1,256,0,0,12.3,1920x1080,44239000
"microsoft surface pro 7 plus (1s4-00011)(i5 1135g7/16gb ram/256gb ssd/12.3""/win10/b?c/lte)(b?o hành t?i hacom)",surface,I5,16,1,256,0,0,12.3,1920x1080,52774000
laptop asus vivobook m513ua-ej033t (r7 5700u/2*4gb ram/512gb ssd/15.6 fhd/win 10/b?c),asus,R7,8,1,512,0,0,13.3,2560x1600,19089000
laptop hp probook 430 g8 (2z6e9pa) (i5 1135g7/4gb ram/256gb ssd /13.3 fhd/fp/dos/b?c),hp,I5,4,1,256,0,0,13.3,2560x1600,19194000
laptop asus zenbook ux482eg-ka166t (i5 1135g7/8gb ram/512b ssd/14 fhd c?m ?ng/mx450 2gb/win10/bút/túi/xanh),asus,I5,8,1,512,1,0,14,1920x1080,35099000
laptop asus zenbook ux482eg-ka099t (i7 1165g7/16gb ram/1tb ssd/14 fhd c?m ?ng/mx450 2gb/win10/bút/túi/xanh),asus,I7,16,1,1024,1,0,14,1920x1080,42209000
laptop hp probook 430 g8 (2h0n8pa) (i5 1135g7/8gb ram/256gb ssd /13.3 fhd/fp/win/b?c),hp,I5,8,1,256,0,0,13.3,2560x1600,20454000
laptop hp probook 430 g8 (2h0n7pa) (i5 1135g7/4gb ram/512gb ssd /13.3 fhd/fp/win/b?c),hp,I5,4,1,512,0,0,13.3,2560x1600,20404000
laptop hp probook 440 g8 (2z6j3pa) (i5 1135g7/8gb ram/256gb ssd /14 fhd/fp/dos/b?c),hp,I5,8,1,256,0,0,14,1920x1080,19799000
laptop msi modern 14 (b4m-290vn) (r3 4300u/8gb ram/256gb ssd/14.0inch fhd/win10/xám),msi,R3,8,1,256,0,0,14,1920x1080,7069500
laptop hp elitebook x360 1030 g8 (3g1c4pa) (core i7 1165g7/16gb ram/512gb ssd/13.3 fhd touch/win10 pro/bút/b?c),hp,I7,16,1,512,0,0,13.3,1920x1080,49899000
laptop hp elitebook x360 1040 g8 (3g1h4pa) (core i7 1165g7/16gb ram/512gb ssd/14 fhd touch/win10 pro/bút/b?c),hp,I7,16,1,512,0,0,14,1920x1080,50049000
laptop asus zenbook ux425ea-ki439t (i7 1165g7/16gb ram/512gb ssd/14 fhd/win10/xám),asus,I7,16,1,512,0,0,14,1920x1080,30504000
laptop dell inspiron 5405 (vk0mc1) (r7 4700u 8gb ram/512gb ssd/14 inch fhd/win10/b?c),dell,R7,8,1,512,0,0,14,1920x1080,22464000
laptop asus vivobook s s533ea-bn293t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/win10/?en),asus,I5,8,1,512,0,0,15.6,1920x1080,20304000
laptop asus vivobook s15 s533eq-bn338t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/mx350 2gb/win10/?en),asus,I5,8,1,512,0,0,15.6,1920x1080,22699000
laptop gigabyte gaming g5 (kc-5s11130sh) (i5 10500h /16gb ram/512gb ssd/rtx3060 6g/15.6 inch fhd 144hz/win 10/?en) (2021),gigabyte,I5,16,1,512,1,0,15.6,1920x1080,31409000
laptop gigabyte gaming g7 (md-71s1223sh) (i7 11800h /16gb ram/512gb ssd/rtx3050ti 4g/17.3 inch fhd 144hz/win 10/?en) (2021),gigabyte,I7,16,1,512,1,0,17.3,1920x1080,16494500
laptop gigabyte gaming aorus 15p (xd-73s1224gh) (i7 11800h /16gb ram/1tb ssd/rtx3070 8g/15.6 inch fhd 240hz/win 10/?en/balo aorus) (2021),gigabyte,I7,16,1,1024,1,0,15.6,1920x1080,26499500
laptop gigabyte gaming aorus 15p (kd-72s1223gh) (i7 11800h /16gb ram/512gb ssd/rtx3060 6g/15.6 inch fhd 240hz/win 10/?en/balo aorus) (2021),gigabyte,I7,16,1,512,1,0,15.6,1920x1080,22349500
laptop gigabyte gaming aero 15 oled (yd-73s1624gh) (i7 11800h /16gb ram/1tb ssd/rtx3080 8g/15.6 inch uhd amoled/win 10/?en/balo aorus) (2021),gigabyte,I7,16,1,1024,1,0,15.6,1920x1080,38494500
laptop gigabyte gaming aero 15 oled (xd-73s1624gh) (i7 11800h /16gb ram/1tb ssd/rtx3070 8g/15.6 inch uhd amoled/win 10/?en/balo aorus) (2021),gigabyte,I7,16,1,1024,1,0,15.6,1920x1080,29994500
laptop msi gaming gl76 leopard (11uek-048vn) (i7 11800h/ 16gb/1tb ssd/rtx3060 6g/17.3 inch fhd 144hz/win 10) (2021),msi,I7,16,1,1024,1,0,17.3,1920x1080,22214500
laptop msi modern 15 (a5m-047vn) (r7 5700u/8gb ram/512gb ssd/15.6 inch fhd/win10/xám) (2021),msi,R7,8,1,512,0,0,15.6,1920x1080,20249000
laptop msi summit e16 flip (a11uct-030vn) (i7 1195g7/16gb ram/1tb ssd/16.0 inch qhd touch/rtx 3050 4g/win10/bút msi/?en) (2021),msi,I7,16,1,1024,1,0,16,1920x1080,46949000
laptop hp 15s-fq2558tu (46m26pa) (i7 1165g7/8gb ram/512gb ssd/15.6 hd/win10/b?c),hp,I7,8,1,512,0,0,15.6,1920x1080,9749500
laptop dell latitude 3420 (42lt342001) (i3 1115g4 4gb ram/256gb ssd/14.0 inch hd/fedora/?en) (2021),dell,I3,4,1,256,0,0,14,1920x1080,14739000
